年,期,登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
2025,0,5278,田中 駿兵,タナカ シュンペイ,徳島,B1,H,140905,1,22,169,52,A,5.0,29.7,10,15,84,0,0,0.17,7,42.8,0.19,3.7,17,35.2,0.16,3.6,13,46.1,0.18,3.5,14,28.5,0.18,3.8,16,25.0,0.13,2.9,17,11.7,0.17,3.9,B1,B1,B2,47.0,49.0,2025,1,2024-05-01,2024-10-31,131,2,1,1,2,0,0,1,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,0,0,0,0,0,3,3,4,2,0,1,0,0,0,0,0,0,0,0,1,3,1,4,4,1,0,0,0,0,0,0,0,0,1,3,1,5,4,2,0,0,0,0,0,0,0,0,0,2,2,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,徳島
2025,0,5279,石渡 翔一郎,イシワタ ショウイチロウ,東京,B1,H,141023,1,22,158,53,O,5.45,35.2,17,20,105,1,0,0.14,14,100.0,0.15,2.1,19,26.3,0.17,3.6,17,52.9,0.13,2.3,24,29.1,0.13,2.5,16,6.2,0.12,2.8,15,6.6,0.16,3.8,B1,B1,B1,47.0,50.0,2025,1,2024-05-01,2024-10-31,131,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,2,0,0,0,0,0,0,0,0,4,5,2,4,2,0,0,0,0,0,0,2,0,0,4,3,6,4,5,1,1,0,0,0,0,0,0,0,0,1,7,1,5,2,0,0,0,0,0,1,0,0,0,1,1,3,5,5,0,0,0,0,0,1,0,0,0,0,0,0,千葉
2025,0,5280,廣瀬 凜,ヒロセ リン,滋賀,B1,H,141112,1,22,159,51,O,4.4,20.5,3,18,102,1,0,0.23,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.22,5.0,29,34.4,0.23,4.7,32,15.6,0.22,4.7,40,15.0,0.24,4.7,B1,B2,B2,44.0,47.0,2025,1,2024-05-01,2024-10-31,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,6,6,5,2,0,0,0,0,0,0,0,0,1,4,7,10,5,5,0,0,0,0,0,0,0,0,1,5,4,11,13,4,0,0,0,0,0,0,1,1,0,0,0,0,京都
2025,0,5281,井上 遥妃,イノウエ ハルヒ,徳島,B1,H,150326,2,21,158,47,A,4.73,21.0,11,10,100,0,0,0.15,15,60.0,0.16,3.3,20,25.0,0.15,3.2,13,30.7,0.16,3.3,19,5.2,0.15,3.0,13,15.3,0.14,2.1,20,0.0,0.16,3.1,B1,B1,B2,44.0,49.0,2025,1,2024-05-01,2024-10-31,131,6,3,2,2,1,1,0,0,0,0,0,0,0,0,2,3,4,3,4,4,0,0,0,0,0,0,0,0,3,1,4,0,3,1,1,0,0,0,0,0,0,0,0,1,6,5,3,4,0,0,0,0,0,0,0,0,0,2,4,1,1,5,0,0,0,0,0,0,0,0,0,0,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,徳島
2025,0,5282,中本 大樹,ナカモト ダイキ,福井,B2,H,150330,1,21,172,56,B,3.31,15.6,3,7,64,0,0,0.16,4,75.0,0.19,2.0,6,33.3,0.21,2.7,7,28.5,0.12,1.8,8,12.5,0.09,2.0,11,9.0,0.13,2.2,28,3.5,0.18,3.8,B1,B2,B2,36.0,41.0,2025,1,2024-05-01,2024-10-31,131,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,2,2,2,4,0,0,0,0,0,0,0,0,0,1,2,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,石川
2025,0,5283,植木 美帆,ウエキ ミホ,東京,B1,H,160210,2,20,155,48,O,2.02,3.1,0,2,63,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,19,10.5,0.16,3.1,16,0.0,0.17,3.0,28,0.0,0.17,3.1,B2,B2,B2,36.0,37.0,2025,1,2024-05-01,2024-10-31,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,7,0,0,0,0,0,0,0,0,0,0,1,1,5,9,0,0,0,0,0,1,0,0,0,0,2,3,4,19,0,0,0,0,0,1,0,0,0,0,1,0,東京
2025,0,5284,嘉手苅 徹哉,カデカル テツヤ,福岡,B2,H,101011,1,26,160,54,B,1.98,3.0,1,2,97,0,0,0.15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22,4.5,0.16,3.1,28,3.5,0.15,3.2,47,2.1,0.15,3.6,B2,B2,B2,31.0,36.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,13,0,0,0,0,0,1,0,0,1,0,0,6,5,16,0,0,0,0,0,0,0,0,0,1,2,4,13,27,0,0,0,0,0,0,0,0,0,0,0,0,沖縄
2025,0,5285,若林 麗,ワカバヤシ レイ,東京,B1,H,110426,1,25,160,51,A,2.21,4.7,1,3,84,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,0.0,0.17,3.8,28,10.7,0.18,3.5,33,3.0,0.17,3.8,B2,B2,B2,35.0,37.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,9,0,0,0,0,0,0,0,0,1,2,2,3,3,16,0,0,0,0,0,0,1,0,0,1,1,1,9,21,0,0,0,0,0,0,0,0,0,0,0,0,山梨
2025,0,5286,坂井 滉哉,サカイ コウヤ,福岡,B1,H,110704,1,25,171,52,O,4.15,14.7,8,6,95,1,0,0.14,11,36.3,0.19,4.3,15,13.3,0.15,3.3,12,25.0,0.12,2.5,15,20.0,0.14,3.1,17,5.8,0.1,2.3,25,4.0,0.16,2.9,B1,B2,B2,38.0,46.0,2025,1,2024-05-01,2024-10-31,132,4,0,0,1,5,1,0,0,0,0,0,0,0,0,1,1,6,4,2,1,0,0,0,0,0,0,0,0,2,1,2,2,1,3,1,0,0,0,0,0,0,0,1,2,4,3,4,1,0,0,0,0,0,0,0,0,0,1,5,4,3,4,0,0,0,0,0,0,0,0,0,1,6,2,7,8,0,0,0,0,0,0,0,1,0,0,0,0,福岡
2025,0,5287,滝沢 織寧,タキザワ オリネ,埼玉,B1,H,110922,2,25,149,45,A,2.6,5.4,2,2,73,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21,14.2,0.2,3.9,23,4.3,0.19,3.8,28,0.0,0.17,3.5,B1,B2,B2,39.0,39.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,1,8,0,0,0,0,0,0,1,0,0,1,2,4,6,9,1,0,0,0,0,0,0,0,0,0,0,7,10,11,0,0,0,0,0,0,0,0,0,0,0,1,埼玉
2025,0,5288,尾道 佳諭,オノミチ ケイト,埼玉,B2,H,111015,1,25,163,57,A,1.86,6.1,0,3,49,0,0,0.19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.0,0.13,2.6,18,16.6,0.16,3.6,24,0.0,0.22,4.4,B2,B2,B2,36.0,35.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,3,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,1,6,17,0,0,0,0,0,2,0,0,0,0,0,0,長崎
2025,0,5289,佃 來紀,ツクダ ライキ,大阪,B1,H,121230,1,24,167,52,AB,3.66,8.4,4,6,119,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.15,3.0,23,8.7,0.16,3.3,44,13.6,0.16,3.5,49,4.0,0.16,3.3,B1,B1,B2,42.0,45.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,9,4,5,3,0,0,0,0,0,0,0,0,2,4,7,6,16,9,0,0,0,0,0,0,0,0,1,1,11,11,11,13,0,0,0,0,0,0,1,0,0,0,0,0,奈良
2025,0,5290,坂本 一真,サカモト カズマ,東京,B1,H,130624,1,23,167,55,A,2.1,2.0,0,2,96,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,26,0.0,0.15,2.8,27,3.7,0.15,3.3,43,2.3,0.18,3.8,B2,B2,B2,33.0,37.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,13,0,0,0,0,0,0,0,0,0,1,2,5,8,10,1,0,0,0,0,0,0,0,0,1,0,6,5,31,0,0,0,0,0,0,0,0,0,0,0,0,福島
2025,0,5291,三嶌 こころ,ミシマ ココロ,香川,B1,H,130703,2,23,157,49,B,2.47,5.1,1,3,78,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.19,3.5,15,6.6,0.2,4.1,28,10.7,0.18,4.0,33,0.0,0.22,4.9,B2,B2,B2,34.0,39.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,4,5,1,0,0,0,0,0,0,0,0,1,2,0,5,8,12,0,0,0,0,0,0,0,0,0,0,1,3,10,19,0,0,0,0,0,0,0,0,0,0,0,0,香川
2025,0,5292,佐藤 右京,サトウ ウキョウ,東京,B1,H,131020,1,23,173,61,O,2.45,4.8,1,3,83,0,0,0.21,8,12.5,0.24,4.6,14,7.1,0.22,4.4,9,11.1,0.22,4.6,11,0.0,0.2,4.6,20,5.0,0.18,3.8,21,0.0,0.21,4.3,B1,B2,B2,36.0,38.0,2025,1,2024-05-01,2024-10-31,132,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,1,3,0,4,6,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,1,3,4,4,8,0,0,0,0,0,0,0,0,0,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,宮城
2025,0,5293,眞崎 武蔵,マサキ ムサシ,静岡,B1,H,131109,1,23,170,51,O,2.66,11.2,5,5,89,0,0,0.17,3,66.6,0.19,4.0,7,14.2,0.18,4.7,9,22.2,0.15,3.3,14,0.0,0.14,3.3,25,12.0,0.15,3.2,31,6.4,0.2,4.0,B1,B2,B2,36.0,38.0,2025,1,2024-05-01,2024-10-31,132,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,2,0,5,7,0,0,0,0,0,0,0,0,2,1,2,3,7,10,0,0,0,0,0,0,0,0,0,2,1,2,3,22,0,0,0,0,0,0,1,0,0,0,0,0,神奈川
2025,0,5294,豊田 祥生,トヨダ ショウキ,静岡,B1,H,140207,1,22,159,49,AB,2.49,9.3,2,7,96,0,0,0.16,2,0.0,0.18,4.5,8,25.0,0.17,3.9,16,25.0,0.13,2.7,21,9.5,0.17,3.0,27,3.7,0.18,3.9,21,0.0,0.15,3.7,B1,B2,B2,37.0,38.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,0,0,0,0,0,0,0,1,3,1,3,3,4,0,0,0,0,0,0,1,0,0,2,0,3,3,12,0,0,0,0,0,0,1,0,0,1,0,4,9,13,0,0,0,0,0,0,0,0,0,0,1,4,6,10,0,0,0,0,0,0,0,0,0,0,0,1,静岡
2025,0,5295,田上 凜,タノウエ リン,大阪,B1,H,140417,2,22,157,47,O,2.72,5.5,2,4,109,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,16.6,0.21,3.5,26,0.0,0.2,4.2,35,8.5,0.2,3.9,42,4.7,0.19,3.5,B2,B2,B2,32.0,40.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,5,4,8,9,0,0,0,0,0,0,0,0,0,3,2,8,12,10,0,0,0,0,0,1,0,0,1,1,2,8,8,20,0,0,0,0,0,0,2,0,0,0,0,0,和歌山
2025,0,5296,永田 楽,ナガタ ラク,愛知,B1,H,140626,2,22,156,46,O,2.69,8.8,3,7,113,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,20.0,0.21,4.5,35,8.5,0.19,3.9,48,2.0,0.2,4.1,B2,B2,B2,34.0,39.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,5,6,12,0,0,0,0,0,0,0,0,0,3,5,5,8,13,0,0,0,0,0,0,1,0,0,1,1,9,12,23,1,0,0,0,0,1,1,0,0,0,0,0,愛知
2025,0,5297,南 彩寧,ミナミ アヤネ,兵庫,B2,H,140708,2,22,158,58,AB,1.68,1.0,0,1,96,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,12.5,0.16,3.9,27,0.0,0.18,3.9,61,0.0,0.16,3.6,B2,B2,B2,33.0,35.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,8,12,0,0,0,0,0,0,0,0,0,0,1,3,14,41,1,0,0,0,0,0,1,0,0,0,0,0,兵庫
2025,0,5298,水谷 理人,ミズタニ マサト,香川,A2,H,140709,1,22,161,52,AB,6.05,45.9,21,19,87,2,1,0.15,11,81.8,0.14,2.4,16,50.0,0.16,2.9,11,27.2,0.2,3.5,14,50.0,0.14,2.3,18,33.3,0.14,2.5,17,41.1,0.12,1.8,B1,B1,B2,42.0,51.0,2025,1,2024-05-01,2024-10-31,132,9,0,1,0,0,1,0,0,0,0,0,1,0,0,2,6,2,4,2,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,4,3,0,3,3,1,0,0,0,0,0,0,0,0,3,3,4,2,2,3,1,0,0,0,0,0,0,0,3,4,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,香川
2025,0,5299,西丸 敦基,ニシマル アツキ,香川,B1,H,140831,1,22,167,55,B,3.86,16.6,5,11,96,0,0,0.19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25,20.0,0.21,4.1,24,25.0,0.18,3.5,47,10.6,0.18,3.4,B1,B2,B2,39.0,44.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,8,6,0,0,0,0,0,1,0,0,3,3,4,4,4,5,0,0,0,0,0,0,1,0,0,5,10,9,6,16,1,0,0,0,0,0,0,0,0,0,0,0,香川
2025,0,5300,横田 海人,ヨコタ カイト,愛知,B2,H,140907,1,22,164,55,O,1.74,3.3,0,3,89,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18,5.5,0.22,3.7,33,6.0,0.16,3.3,38,0.0,0.16,2.8,B2,B2,B2,33.0,35.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,0,0,0,0,0,0,0,0,0,2,0,0,9,21,1,0,0,0,0,0,0,0,0,0,0,5,6,27,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,0,5301,岩下 巧斗,イワシタ タクト,群馬,B1,H,141015,1,22,164,53,A,3.54,10.1,6,7,128,0,0,0.18,1,0.0,0.2,3.0,4,25.0,0.18,4.3,3,33.3,0.19,4.7,29,10.3,0.19,3.7,35,8.5,0.17,3.7,56,8.9,0.18,4.2,B1,B1,B2,40.0,44.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,7,8,5,6,0,0,0,0,0,0,0,0,1,2,5,7,11,9,0,0,0,0,0,0,0,0,2,3,5,14,17,15,0,0,0,0,0,0,0,0,0,0,0,0,群馬
2025,0,5302,秋末 秦悟,アキスエ シンゴ,大阪,B2,H,150118,1,21,166,54,AB,2.04,4.0,2,0,49,0,0,0.22,3,66.6,0.15,4.0,4,0.0,0.29,4.0,4,0.0,0.25,4.0,6,0.0,0.16,2.0,8,0.0,0.13,3.1,24,0.0,0.26,5.0,B1,B2,B2,37.0,35.0,2025,1,2024-05-01,2024-10-31,132,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,1,0,0,1,1,5,16,1,0,0,0,0,0,0,0,0,0,0,0,大阪
2025,0,5303,土井 歩夢,ドイ アユム,福岡,B1,H,150401,1,21,164,55,B,4.88,26.1,12,10,84,1,0,0.15,11,81.8,0.12,2.4,13,30.7,0.15,3.4,10,30.0,0.18,3.0,16,18.7,0.17,3.4,22,13.6,0.14,2.5,12,0.0,0.13,2.0,B1,B1,B2,43.0,48.0,2025,1,2024-05-01,2024-10-31,132,7,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,7,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,3,0,0,0,0,0,0,0,0,1,2,3,2,5,3,0,0,0,0,0,0,0,0,1,2,5,5,6,3,0,0,0,0,0,0,0,0,0,0,5,1,2,3,0,0,0,0,0,1,1,0,0,0,0,0,福岡
2025,0,5304,井田 涼介,イダ リョウスケ,群馬,B2,H,150418,1,21,172,72,B,1.21,0.0,0,0,47,0,0,0.24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.11,2.0,4,0.0,0.16,3.0,41,0.0,0.25,4.7,B2,B2,B2,30.0,30.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,3,35,1,0,0,0,0,0,0,0,0,0,0,1,群馬
2025,0,5305,伊藤 栞,イトウ シオリ,愛知,B2,H,150501,2,21,161,52,O,1.45,0.0,0,0,86,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.25,3.5,17,0.0,0.15,3.6,17,0.0,0.21,4.1,50,0.0,0.18,3.4,B2,B2,B2,32.0,33.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,1,3,7,39,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,0,5306,河内 悠利杏,カワチ ユリアン,群馬,B1,H,150524,2,21,161,48,A,2.4,5.2,1,4,95,0,0,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,17.3,0.16,2.9,29,3.4,0.17,3.2,43,0.0,0.19,3.6,B2,B2,B2,34.0,38.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,5,9,0,0,0,0,0,0,0,0,0,1,4,5,7,12,0,0,0,0,0,0,0,0,0,0,0,8,8,25,1,0,0,0,0,0,1,0,0,0,0,0,群馬
2025,0,5307,富永 夏哉人,トミナガ カヤト,佐賀,B1,H,150729,1,21,164,52,O,3.3,13.4,4,7,82,0,0,0.17,6,33.3,0.17,3.9,10,20.0,0.16,3.4,13,30.7,0.16,2.4,13,15.3,0.2,3.3,14,7.1,0.18,4.2,26,0.0,0.15,4.1,B1,B2,B2,36.0,42.0,2025,1,2024-05-01,2024-10-31,132,1,1,0,1,0,3,0,0,0,0,0,1,0,0,1,1,1,2,1,4,0,0,0,0,0,0,0,0,2,2,2,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,3,4,1,0,0,0,0,0,0,0,0,1,2,4,1,6,0,0,0,0,0,0,0,0,0,0,1,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
2025,0,5308,藤森 拓海,フジモリ タクミ,福岡,B1,H,160724,1,20,174,55,B,2.21,3.3,1,2,90,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0.0,0.16,3.0,19,5.2,0.2,4.2,19,0.0,0.16,3.2,47,4.2,0.15,3.4,B2,B2,B2,34.0,37.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,1,2,9,6,0,0,0,0,0,0,0,0,0,0,1,4,4,10,0,0,0,0,0,0,0,0,1,1,1,8,12,23,0,0,0,0,0,0,1,0,0,0,0,0,福岡
2025,0,5309,森 雄利,モリ ユウリ,長崎,B2,H,160810,1,20,163,52,O,1.46,0.0,0,0,61,0,0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14,0.0,0.17,3.1,47,0.0,0.16,3.2,B2,B2,B2,33.0,32.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,1,0,0,0,0,1,0,0,0,0,2,2,6,36,0,0,0,0,0,0,1,0,0,0,0,0,長崎
2025,0,5310,土屋 蘭,ツチヤ ラン,岡山,B1,H,161227,2,20,161,48,O,2.47,8.3,1,5,72,0,0,0.24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18,16.6,0.25,4.8,20,15.0,0.22,4.1,34,0.0,0.25,5.2,B2,B2,B2,34.0,37.0,2025,1,2024-05-01,2024-10-31,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,6,0,0,0,0,0,1,0,0,1,2,0,0,3,12,1,0,0,0,0,0,1,0,0,0,2,6,9,16,0,0,0,0,0,0,1,0,0,0,0,0,岡山
2025,0,5311,小林 京平,コバヤシ キョウヘイ,山口,B1,H,100228,1,26,164,54,O,2.14,3.8,2,1,78,0,0,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,7.6,0.17,4.2,15,6.6,0.16,3.0,50,2.0,0.17,3.3,B2,B2,B2,36.0,37.0,2025,1,2024-05-01,2024-10-31,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,5,0,0,0,0,0,0,0,0,0,1,2,1,4,7,0,0,0,0,0,0,0,0,1,0,1,4,17,25,1,0,0,0,0,0,1,0,0,0,0,0,山口
