登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
5153,佐藤 ほのか,サトウ ホノカ,東京,B1,H,080403,2,28,149,47,O,3.77,16.3,8,8,98,1,0,0.17,13,38.4,0.21,3.4,17,17.6,0.16,3.1,18,16.6,0.14,2.8,22,18.1,0.16,3.0,16,6.2,0.15,3.1,12,0.0,0.19,3.9,B1,B1,B1,39.0,44.0,2024,2,2023-11-01,2024-04-30,127,2,3,1,4,1,2,0,0,0,0,0,0,0,0,2,1,1,4,6,3,0,0,0,0,0,0,0,0,3,0,1,5,4,4,1,0,0,0,0,0,0,0,1,3,3,2,6,7,0,0,0,0,0,0,0,0,0,1,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,東京
5154,村松 栄太,ムラマツ エイタ,広島,B1,H,080624,1,28,159,54,A,4.19,20.9,9,13,105,0,0,0.16,14,57.1,0.15,3.4,21,14.2,0.16,3.5,19,36.8,0.14,3.1,19,21.0,0.15,2.7,18,0.0,0.17,3.6,14,0.0,0.19,3.4,B1,B1,B2,44.0,46.0,2024,2,2023-11-01,2024-04-30,127,1,7,1,2,1,2,0,0,0,0,0,0,0,0,1,2,6,2,2,7,0,0,0,0,0,0,1,0,5,2,2,5,2,3,0,0,0,0,0,1,0,0,2,2,3,1,8,3,0,0,0,0,0,0,0,0,0,0,2,6,6,4,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,広島
5155,内山 七海,ウチヤマ ナナミ,福岡,B1,H,081212,2,27,165,45,A,4.23,18.8,3,7,53,0,0,0.17,5,40.0,0.17,3.0,10,20.0,0.2,3.0,11,18.1,0.14,3.0,6,16.6,0.15,2.5,9,33.3,0.18,3.5,12,0.0,0.19,4.1,B1,B1,B1,45.0,46.0,2024,2,2023-11-01,2024-04-30,127,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,3,3,0,0,0,0,0,0,0,0,1,1,3,2,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,福岡
5156,坂野 さくら,サカノ サクラ,福井,B1,H,090209,2,27,156,49,O,4.58,26.9,14,10,89,0,0,0.18,12,16.6,0.2,3.4,18,38.8,0.19,3.8,18,33.3,0.18,3.0,13,23.0,0.15,3.0,16,31.2,0.18,2.8,12,8.3,0.2,4.0,B1,B1,B2,41.0,46.0,2024,2,2023-11-01,2024-04-30,127,0,2,3,3,3,1,0,0,0,0,0,0,0,0,5,2,1,3,3,3,0,0,0,0,0,0,1,0,4,2,3,4,2,2,0,0,0,0,0,0,0,1,3,0,3,2,3,2,0,0,0,0,0,0,0,0,2,3,3,2,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,石川
5157,市川 健太,イチカワ ケンタ,滋賀,B1,H,091007,1,26,172,55,O,4.0,22.0,11,11,100,0,0,0.18,16,56.2,0.18,3.5,21,14.2,0.19,3.9,19,36.8,0.18,3.3,14,0.0,0.18,3.1,15,20.0,0.17,2.9,15,0.0,0.17,3.1,B1,B2,B1,41.0,44.0,2024,2,2023-11-01,2024-04-30,127,7,2,0,3,1,3,0,0,0,0,0,0,0,0,1,2,4,0,10,4,0,0,0,0,0,0,0,0,2,5,3,2,3,4,0,0,0,0,0,0,0,0,0,0,5,2,3,4,0,0,0,0,0,0,0,0,1,2,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,京都
5158,宮脇 遼太,ミヤワキ リョウタ,福岡,B1,H,100210,1,26,163,52,O,4.51,27.4,15,16,113,0,0,0.14,14,64.2,0.15,3.2,24,33.3,0.15,2.9,22,22.7,0.13,2.6,18,16.6,0.12,2.4,17,23.5,0.15,2.7,18,11.1,0.15,3.6,B1,B1,B1,43.0,46.0,2024,2,2023-11-01,2024-04-30,127,7,2,0,2,3,0,0,0,0,0,0,0,0,0,4,4,5,4,3,3,0,0,0,0,0,0,1,0,2,3,2,7,2,6,0,0,0,0,0,0,0,0,1,2,4,3,3,5,0,0,0,0,0,0,0,0,1,3,0,3,3,6,1,0,0,0,0,0,0,0,0,2,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,福岡
5159,笠間 憲哉,カサマ ケンヤ,愛知,B1,H,100608,1,26,166,53,B,3.36,13.4,7,5,89,0,0,0.17,14,50.0,0.18,2.6,17,17.6,0.18,4.0,13,7.6,0.17,3.7,13,0.0,0.16,3.8,18,5.5,0.17,3.4,14,0.0,0.16,3.4,B1,B1,B1,37.0,41.0,2024,2,2023-11-01,2024-04-30,127,5,2,2,1,1,1,0,0,0,0,0,0,2,0,2,1,2,4,3,4,0,0,1,0,0,0,0,0,0,1,1,4,3,4,0,0,0,0,0,0,0,0,0,0,1,2,6,4,0,0,0,0,0,0,0,0,0,1,1,4,5,7,0,0,0,0,0,0,0,0,0,0,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,愛知
5160,藤森 陸斗,フジモリ リクト,福岡,B1,H,110128,1,25,166,56,AB,4.97,30.3,13,11,79,1,0,0.14,11,63.6,0.14,2.7,11,27.2,0.14,3.5,14,50.0,0.11,2.7,13,30.7,0.15,2.8,16,6.2,0.13,3.9,14,14.2,0.17,4.2,B1,B1,B1,43.0,48.0,2024,2,2023-11-01,2024-04-30,127,5,2,1,0,1,0,1,0,0,0,0,0,1,0,2,1,3,3,1,1,0,0,0,0,0,0,0,0,2,5,1,5,0,1,0,0,0,0,0,0,0,0,3,1,1,3,3,2,0,0,0,0,0,0,0,0,0,1,5,2,5,2,0,0,0,0,0,1,1,0,1,1,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,福岡
5161,登玉 隼百,トダマ ハヤト,兵庫,A2,H,110603,1,25,168,52,AB,5.77,40.5,32,9,101,1,0,0.15,19,73.6,0.18,3.4,13,30.7,0.13,2.5,19,47.3,0.14,2.7,20,55.0,0.15,2.3,15,13.3,0.13,2.3,15,6.6,0.15,2.7,B1,B1,B1,48.0,50.0,2024,2,2023-11-01,2024-04-30,127,14,0,1,1,1,2,0,0,0,0,0,0,0,0,3,1,5,1,2,1,0,0,0,0,0,0,0,0,7,2,3,1,1,4,1,0,0,0,0,0,0,0,5,6,1,3,4,1,0,0,0,0,0,0,0,0,2,0,3,4,1,5,0,0,0,0,0,0,0,0,1,0,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
5162,松尾 怜実,マツオ サトミ,福岡,B1,H,111027,2,24,154,47,AB,4.09,15.3,6,6,78,0,0,0.16,8,50.0,0.14,2.8,16,18.7,0.2,4.2,15,33.3,0.14,3.0,15,0.0,0.15,3.6,11,0.0,0.17,4.1,13,0.0,0.17,3.5,B1,B1,B1,44.0,46.0,2024,2,2023-11-01,2024-04-30,127,3,1,0,1,2,1,0,0,0,0,0,0,0,0,1,2,1,5,4,3,0,0,0,0,0,0,0,0,2,3,2,4,2,1,0,0,0,0,0,0,1,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,熊本
5163,清水 愛海,シミズ アミ,山口,B1,H,111123,2,24,159,48,O,5.32,34.1,14,15,85,1,0,0.2,13,69.2,0.17,3.2,15,53.3,0.21,3.9,10,50.0,0.22,4.4,13,30.7,0.2,3.8,16,18.7,0.19,3.6,17,0.0,0.21,4.8,B1,A2,A2,47.0,48.0,2024,2,2023-11-01,2024-04-30,127,5,4,3,0,1,0,0,0,0,0,0,0,0,0,3,5,3,0,2,2,0,0,0,0,0,0,0,0,2,3,3,0,1,0,1,0,0,0,0,0,0,0,1,3,2,1,2,4,0,0,0,0,0,0,0,0,3,0,5,4,2,2,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,0,0,0,1,1,0,0,0,1,山口
5164,森田 梨湖,モリタ リコ,福岡,B2,H,111130,2,24,153,50,B,1.61,0.0,0,0,41,0,0,0.24,5,0.0,0.3,5.4,7,0.0,0.2,4.7,8,0.0,0.26,4.9,8,0.0,0.26,5.0,8,0.0,0.21,4.3,5,0.0,0.25,5.2,B2,B2,B2,36.0,35.0,2024,2,2023-11-01,2024-04-30,127,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,福岡
5165,小林 愛実,コバヤシ ナルミ,岡山,B1,H,120422,2,24,149,47,B,4.26,15.0,6,9,100,0,0,0.19,13,46.1,0.16,3.8,14,28.5,0.23,4.4,17,11.7,0.16,3.4,19,10.5,0.22,4.0,23,4.3,0.16,3.1,14,0.0,0.22,4.8,B1,B1,B1,45.0,46.0,2024,2,2023-11-01,2024-04-30,127,4,2,4,1,2,0,0,0,0,0,0,0,0,0,1,3,4,3,2,0,0,0,0,0,0,0,1,0,0,2,5,4,3,3,0,0,0,0,0,0,0,0,1,1,5,4,2,6,0,0,0,0,0,0,0,0,0,1,6,5,10,0,0,0,0,0,0,0,1,0,0,0,2,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,岡山
5166,仲道 大輔,ナカミチ ダイスケ,愛知,A1,H,120506,1,24,171,50,B,6.32,47.9,24,33,119,4,0,0.16,24,79.1,0.14,2.4,19,52.6,0.15,3.4,19,42.1,0.14,3.2,19,42.1,0.16,3.2,23,39.1,0.18,3.7,15,20.0,0.19,3.9,A2,B1,B1,50.0,53.0,2024,2,2023-11-01,2024-04-30,127,13,6,4,0,1,0,0,0,0,0,0,0,0,0,3,7,2,3,3,1,0,0,0,0,0,1,0,0,4,4,5,3,1,1,0,0,0,0,0,0,1,0,2,6,6,2,3,0,0,0,0,0,0,0,0,0,2,7,5,3,4,2,0,0,0,0,0,0,0,0,0,3,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,愛知
5167,小川 竜太朗,オガワ リョウタロウ,埼玉,B1,H,120519,1,24,172,57,B,4.01,21.3,8,11,89,0,0,0.13,10,80.0,0.14,1.6,13,30.7,0.1,2.0,18,22.2,0.15,3.0,18,16.6,0.15,2.7,12,0.0,0.13,2.5,18,0.0,0.12,3.6,B1,B1,B1,43.0,45.0,2024,2,2023-11-01,2024-04-30,127,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,4,0,3,0,0,0,0,0,0,0,0,1,3,3,2,5,3,1,0,0,0,0,0,0,0,2,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,3,2,2,5,0,0,0,0,0,0,0,0,0,0,2,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
5168,池田 なな,イケダ ナナ,大阪,B2,H,120620,2,24,152,52,A,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,B2,B2,B1,0.0,0.0,2024,2,2023-11-01,2024-04-30,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,和歌山
5169,堀本 翔太,ホリモト ショウタ,愛知,B1,H,121214,1,23,161,48,O,4.0,15.4,4,7,71,0,0,0.19,9,22.2,0.24,3.7,11,18.1,0.21,4.8,15,13.3,0.19,4.3,11,18.1,0.18,3.4,14,14.2,0.15,3.0,11,9.0,0.17,3.2,B1,B1,B2,42.0,44.0,2024,2,2023-11-01,2024-04-30,127,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,3,4,0,0,0,0,0,0,0,0,0,2,5,4,0,4,0,0,0,0,0,0,0,0,1,1,3,0,1,5,0,0,0,0,0,0,0,0,1,1,4,1,3,3,0,0,0,0,0,0,1,0,0,1,2,2,0,6,0,0,0,0,0,0,0,0,0,0,3,0,愛知
5170,佐藤 太亮,サトウ タイスケ,岡山,B1,H,121218,1,23,168,53,A,4.64,28.9,12,23,121,0,0,0.14,16,81.2,0.14,2.6,22,40.9,0.15,3.0,18,22.2,0.11,1.8,24,25.0,0.14,2.5,18,16.6,0.18,3.4,23,0.0,0.14,3.2,B1,B1,B1,47.0,47.0,2024,2,2023-11-01,2024-04-30,127,8,5,0,0,2,1,0,0,0,0,0,0,0,0,3,6,8,1,2,1,0,0,0,0,0,0,1,0,1,3,2,6,3,2,0,0,0,0,0,0,1,0,0,6,4,6,5,3,0,0,0,0,0,1,0,0,0,3,2,2,7,4,0,0,0,0,0,0,0,0,0,0,2,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5171,清水 未唯,シミズ ミユ,滋賀,B2,H,130113,2,23,166,54,A,3.46,8.7,2,2,46,0,0,0.17,4,25.0,0.09,1.0,6,0.0,0.19,3.2,8,25.0,0.17,2.8,9,11.1,0.16,3.0,9,0.0,0.15,3.4,10,0.0,0.23,5.0,B1,B1,B1,43.0,42.0,2024,2,2023-11-01,2024-04-30,127,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,0,0,0,0,1,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,滋賀
5172,田村 慶,タムラ ケイ,徳島,B1,H,130204,1,23,172,53,A,4.7,25.5,10,14,94,2,0,0.2,11,63.6,0.23,4.4,19,15.7,0.2,3.9,16,37.5,0.17,3.9,15,13.3,0.18,4.0,18,33.3,0.19,4.2,15,0.0,0.22,4.5,B1,B1,B1,46.0,47.0,2024,2,2023-11-01,2024-04-30,127,5,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,4,6,3,3,0,0,0,0,0,0,0,0,1,5,3,3,1,2,1,0,0,0,0,0,0,0,1,1,2,4,4,3,0,0,0,0,0,0,0,0,0,6,3,2,2,5,0,0,0,0,0,0,0,0,0,0,4,3,5,2,0,0,0,0,0,0,1,0,0,0,1,0,徳島
5173,谷口 佳蓮,タニグチ カレン,香川,B1,H,131114,2,22,158,46,A,4.34,19.1,10,4,73,0,0,0.19,10,50.0,0.21,5.1,15,33.3,0.19,4.3,11,27.2,0.16,2.3,14,0.0,0.18,3.1,14,7.1,0.19,4.1,9,0.0,0.19,4.3,B2,B1,B1,44.0,46.0,2024,2,2023-11-01,2024-04-30,127,4,1,0,2,2,1,0,0,0,0,0,0,0,0,3,2,5,3,0,2,0,0,0,0,0,0,0,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,4,3,5,2,0,0,0,0,0,0,0,0,1,0,3,3,2,4,0,0,0,0,0,0,1,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,愛媛
5174,川井 萌,カワイ モエ,静岡,B1,H,140108,2,22,153,45,A,4.73,29.9,13,16,97,0,0,0.18,16,56.2,0.18,3.8,12,33.3,0.16,4.3,20,35.0,0.17,3.0,19,26.3,0.2,3.7,14,14.2,0.2,2.9,16,12.5,0.19,3.9,A2,B1,B1,50.0,48.0,2024,2,2023-11-01,2024-04-30,127,6,3,0,5,0,1,0,0,0,0,0,0,1,0,1,3,1,2,4,1,0,0,0,0,0,0,0,0,2,5,0,6,5,1,1,0,0,0,0,0,0,0,3,2,2,5,4,3,0,0,0,0,0,0,0,0,0,2,2,2,3,5,0,0,0,0,0,0,0,0,1,1,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,静岡
5175,島崎 丈一朗,シマザキ ジョウイチロウ,東京,B1,H,160118,1,20,173,53,O,4.37,20.2,7,10,84,0,0,0.19,12,50.0,0.18,3.8,15,26.6,0.21,4.3,15,6.6,0.15,2.9,16,18.7,0.19,3.8,15,20.0,0.2,4.1,11,0.0,0.2,4.4,B1,B1,B1,44.0,47.0,2024,2,2023-11-01,2024-04-30,127,5,1,0,0,4,2,0,0,0,0,0,0,0,0,0,4,4,2,2,3,0,0,0,0,0,0,0,0,0,1,3,5,4,2,0,0,0,0,0,0,0,0,1,2,7,1,3,2,0,0,0,0,0,0,0,0,1,2,0,6,4,2,0,0,0,0,0,0,0,0,0,0,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,東京
5176,石倉 拓美,イシクラ タクミ,山口,B2,H,050608,1,31,163,56,A,2.78,0.0,0,0,9,0,0,0.19,1,0.0,0.41,6.0,2,0.0,0.07,2.5,2,0.0,0.26,2.5,1,0.0,0.16,4.0,1,0.0,0.11,6.0,2,0.0,0.18,5.0,B1,B1,B2,36.0,41.0,2024,2,2023-11-01,2024-04-30,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,島根
5177,松井 貫太,マツイ カンタ,福岡,B1,H,080614,1,28,167,51,B,3.94,17.6,12,11,130,0,0,0.18,15,66.6,0.14,2.5,21,19.0,0.15,4.0,22,9.0,0.17,4.1,25,16.0,0.21,4.6,28,7.1,0.17,4.1,18,5.5,0.22,4.9,B1,B1,B1,41.0,45.0,2024,2,2023-11-01,2024-04-30,128,8,2,1,2,0,1,0,0,0,0,0,0,0,1,1,3,3,4,7,3,0,0,0,0,0,0,0,0,0,2,3,4,11,1,0,0,0,0,0,1,1,0,1,3,2,6,10,3,0,0,0,0,0,0,0,0,1,1,3,8,8,7,0,0,0,0,0,0,0,0,1,0,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,福岡
5178,成貞 琳平,ナリサダ リンペイ,愛知,B1,H,080711,1,27,170,55,B,3.03,7.8,1,7,102,0,0,0.2,14,35.7,0.14,2.8,17,11.7,0.2,3.9,17,0.0,0.19,4.0,18,5.5,0.2,4.1,20,0.0,0.22,4.3,16,0.0,0.24,4.4,B1,B1,B2,40.0,42.0,2024,2,2023-11-01,2024-04-30,128,1,4,3,1,2,3,0,0,0,0,0,0,0,0,0,2,2,4,6,3,0,0,0,0,0,1,0,0,0,0,3,2,8,4,0,0,0,0,0,0,0,0,0,1,2,5,5,5,0,0,0,0,0,0,0,0,0,0,2,5,6,6,0,0,0,0,0,0,1,0,0,0,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5179,藤本 元輝,フジモト ゲンキ,兵庫,B1,H,090508,1,27,168,54,O,4.24,25.8,11,18,112,0,0,0.15,14,71.4,0.15,2.9,21,23.8,0.15,3.0,23,30.4,0.17,2.9,21,19.0,0.13,2.3,18,11.1,0.12,2.2,15,6.6,0.17,3.3,B1,B1,B1,43.0,45.0,2024,2,2023-11-01,2024-04-30,128,7,3,1,1,0,2,0,0,0,0,0,0,0,0,2,3,4,1,4,6,1,0,0,0,0,0,0,0,1,6,3,3,5,5,0,0,0,0,0,0,0,0,1,3,5,3,2,6,0,0,0,0,0,0,1,0,0,2,2,3,9,2,0,0,0,0,0,0,0,0,0,1,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
5180,藤本 紗弥香,フジモト サヤカ,山口,B2,H,100131,2,26,166,50,AB,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,B2,B1,B1,38.0,0.0,2024,2,2023-11-01,2024-04-30,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,山口
5181,森 智哉,モリ トモヤ,岡山,B1,H,100205,1,26,162,51,O,4.89,28.3,12,20,113,1,0,0.17,15,66.6,0.17,3.3,20,30.0,0.16,3.4,23,30.4,0.19,3.2,21,19.0,0.18,2.9,20,20.0,0.18,3.5,14,7.1,0.16,4.1,B1,B1,B1,44.0,49.0,2024,2,2023-11-01,2024-04-30,128,6,4,3,1,1,0,0,0,0,0,0,0,0,0,3,3,6,3,4,1,0,0,0,0,0,0,0,0,1,6,3,6,2,5,0,0,0,0,0,0,0,0,1,3,3,6,7,1,0,0,0,0,0,0,0,0,1,3,2,4,6,4,0,0,0,0,0,0,0,0,0,1,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5182,宮崎 安奈,ミヤザキ アンナ,埼玉,B1,H,100528,2,26,155,50,A,3.64,14.4,4,9,90,0,0,0.16,12,33.3,0.13,2.8,17,17.6,0.18,3.2,15,6.6,0.16,2.1,15,20.0,0.18,3.1,17,5.8,0.12,2.4,14,7.1,0.17,2.9,B1,B1,B1,43.0,44.0,2024,2,2023-11-01,2024-04-30,128,2,2,2,3,1,2,0,0,0,0,0,0,0,0,0,3,3,5,3,3,0,0,0,0,0,0,0,0,1,0,2,3,5,4,0,0,0,0,0,0,0,0,0,3,2,2,4,4,0,0,0,0,0,0,0,0,1,0,0,6,7,2,1,0,0,0,0,0,0,0,0,1,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
5183,中野 孝二,ナカノ コウジ,三重,B1,H,101208,1,25,165,56,B,3.97,15.6,6,4,64,1,0,0.19,7,57.1,0.14,3.3,9,0.0,0.17,3.0,10,20.0,0.13,2.1,13,23.0,0.2,3.2,11,0.0,0.24,4.5,14,7.1,0.21,4.3,B1,B1,B1,44.0,44.0,2024,2,2023-11-01,2024-04-30,128,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,1,1,2,3,3,0,0,0,0,0,0,0,0,0,2,1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,3,1,2,4,1,0,0,0,0,0,0,0,0,1,0,2,5,5,1,0,0,0,0,0,0,0,0,0,1,0,三重
5184,飯塚 響,イイヅカ ヒビキ,群馬,B1,H,110607,2,25,160,47,B,3.43,18.0,4,9,72,0,0,0.2,9,33.3,0.22,3.9,10,40.0,0.2,2.9,10,10.0,0.2,4.3,10,20.0,0.17,3.0,12,25.0,0.16,3.4,21,0.0,0.23,4.6,B2,B2,B2,36.0,41.0,2024,2,2023-11-01,2024-04-30,128,1,2,0,1,1,3,0,0,0,0,0,0,1,0,2,2,2,3,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,4,0,0,0,0,0,1,0,0,0,2,2,2,0,3,0,0,0,0,0,0,1,0,0,3,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,栃木
5185,加藤 優弥,カトウ マサヤ,福井,B1,H,111110,1,24,166,53,B,4.51,23.9,8,15,96,0,0,0.18,11,63.6,0.15,3.7,17,35.2,0.17,3.8,17,35.2,0.17,3.2,15,13.3,0.16,3.3,17,11.7,0.17,4.2,19,0.0,0.22,4.8,B1,B1,B1,44.0,47.0,2024,2,2023-11-01,2024-04-30,128,3,4,0,1,1,2,0,0,0,0,0,0,0,0,3,3,1,6,1,3,0,0,0,0,0,0,0,0,1,5,3,2,1,4,1,0,0,0,0,0,0,0,1,1,4,3,3,3,0,0,0,0,0,1,0,0,0,2,8,2,2,3,0,0,0,0,0,0,0,0,0,0,1,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,福井
5186,遠藤 圭吾,エンドウ ケイゴ,東京,B1,H,120414,1,24,170,55,A,2.77,8.5,1,6,82,0,0,0.2,7,14.2,0.2,3.7,7,14.2,0.18,4.3,6,0.0,0.17,4.0,13,7.6,0.18,3.9,19,15.7,0.19,4.4,30,3.3,0.24,4.8,B1,B1,B1,46.0,40.0,2024,2,2023-11-01,2024-04-30,128,0,1,2,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,4,5,2,1,0,0,0,0,0,0,0,0,3,2,3,6,5,0,0,0,0,0,1,0,0,0,1,2,3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,神奈川
5187,小坂 風太,コザカ フウタ,福井,B1,H,120518,1,24,167,50,B,4.35,20.1,10,11,104,0,0,0.17,13,69.2,0.15,3.0,18,22.2,0.2,4.4,22,22.7,0.17,3.3,18,5.5,0.18,3.7,14,0.0,0.17,3.8,19,10.5,0.16,3.7,B1,B2,B1,47.0,46.0,2024,2,2023-11-01,2024-04-30,128,5,4,0,1,1,1,0,0,0,0,0,0,1,0,2,2,3,6,4,1,0,0,0,0,0,0,0,0,2,3,3,7,4,2,0,0,0,0,0,0,1,0,0,1,3,5,2,6,0,0,0,0,0,0,1,0,0,0,4,3,5,2,0,0,0,0,0,0,0,0,1,1,4,5,3,4,1,0,0,0,0,1,0,0,0,0,0,0,石川
